"url","lang","title","category","intro","content","time"
"https://sohoa.vnexpress.net/photo/nha-thong-minh/luoc-thong-minh-3789314.html","vi","Lược thông minh","Điện tử gia dụng","Thiết bị có thể nhận diện các vùng tóc xơ rối hoặc chẻ ngọn, cảnh báo khi chải tóc quá mạnh và đưa ra tư vấn qua smartphone.","Lược chải tóc thông minh (theo Kérastase )","08-08-2018_19-00-00"
"https://sohoa.vnexpress.net/tin-tuc/dien-tu-gia-dung/nha-thong-minh/dan-choi-viet-che-guong-thong-minh-voi-hon-mot-trieu-dong-3789401.html","vi","Dân chơi Việt chế gương thông minh với hơn một triệu đồng","Điện tử gia dụng","Thiết bị có thể hiển thị thông tin về thời gian, thời tiết cũng như ra lệnh, điều khiển bằng giọng nói.","Anh Trần Duy Hiển (Vũng Tàu) là thành viên tích cực trên nhóm SmartHome Việt, mới đây anh đã chia sẻ về thành quả của mình là một mẫu gương thông minh với chi phí để thực hiện chỉ hơn một triệu đồng. Thời gian để anh hoàn thành sản phẩm này cũng chỉ khoảng 3 đến 4 ngày và chỉ làm vào những lúc rảnh công việc chính. Dân chơi Việt chế gương thông minh chi phí hơn một triệu đồng Video tính năng trên gương thông minh tự chế. Video: Duy Hiển. Gương thông minh là trào lưu nhiều người thích thú trên các diễn đàn quốc tế. Theo anh Hiển, đ ể chế tạo có nhiều cách khác nhau nhưng anh đã cố gắng chọn vật liệu và thiết bị, phiên bản phần mềm phù hợp, dễ kiếm tại Việt Nam và có giá thành rẻ. Trong video giới thiệu nhanh, chiếc gương có thể hiển thị chìm các thông tin về thời tiết rất sinh động và hoàn toàn bằng tiếng Việt. Ngoài ra, sản phẩm còn có thể nghe hiệu lệnh bằng giọng nói như chuyển kiểu hiển thị, thậm chí là đưa ra câu trả lời vui tùy ngữ cảnh. Anh Hiển cho biết đây mới chỉ là bản thử nghiệm, nhận diện giọng nói chưa được nhanh. Sau khi chạy ổn định, anh sẽ đóng một chiếc gương mới đẹp và lớn hơn cho tương xứng với tính năng. Video cách làm gương thông minh Anh Hiển chia sẻ về cấu tạo của gương thông minh. Tổng chi phí các ""nguyên liệu"" khá rẻ bao gồm mặt kính với giá 50.000 đồng, khung gỗ 150.000 đồng, một Android box cũ có giá 300.000 đồng, panel màn hình laptop cũ mua từ các cửa hàng vi tính có giá dao động từ 400.000 đến 600.000 đồng. Cuối cùng là decal gương được anh đặt mua trên mạng có giá là 50.000 đồng cho một m2. Anh Hiển cho biết việc lắp ráp thiết bị không mất nhiều thời gian, chỉ khoảng vài giờ đồng hồ. Đầu tiên, dán một lớp decal kính lên toàn bộ mặt sau của gương. Tiếp đó, panel màn hình cũ đóng vai trò hiển thị thông tin được dán ngay sau lớp decal. Phần còn lại của gương ngoài panel màn hình, sẽ cần dán thêm một lớp decal màu đen để chắn sáng, tăng hiệu quả phản chiếu tối đa. Cuối cùng là lắp khung gỗ và sản phẩm nhìn bề ngoài không khác một chiếc gương thông thường. Công đoạn khó nhất là cài đặt và cân chỉnh phần mềm. Chiếc Android box sẽ được kết nối với panel màn hình qua cổng VGA hoặc dùng đầu chuyển HDMI. Người dùng sẽ phải cài phần mềm thích hợp cho mẫu Android box để truyền tín hiệu hình ảnh lên panel màn hình. Các ứng dụng này được chia sẻ khá nhiều trên những diễn đàn công nghệ. Tuy nhiên, người làm phải có những tùy chỉnh nhỏ cho phù hợp như hiển thị thông tin tiếng Việt, dùng thêm ứng dụng để có thể ra lệnh bằng giọng nói. Anh Hiển cho biết trong tương lai anh sẽ tích hợp thêm khả năng điều khiển các thiết bị thông minh trong nhà khác qua chiếc gương này. Tuy nhiên, thành quả tạo ra hiện tại đã khiến anh rất hài lòng, hoạt động không thua kém nhiều các mẫu gương thông minh với giá hàng nghìn USD. Tuấn Hưng","08-08-2018_15-30-00"
"https://sohoa.vnexpress.net/photo/nha-thong-minh/thiet-bi-cho-cho-meo-an-dieu-khien-bang-dien-thoai-3792739.html","vi","Thiết bị cho chó mèo ăn điều khiển bằng điện thoại","Điện tử gia dụng","Petnet có thể cho ăn theo giờ, tính toán lượng thức ăn chính xác và cung cấp mọi thông tin qua smartphone.","Thiết bị cho chó mèo ăn bằng điện thoại","15-08-2018_14-30-00"
"https://sohoa.vnexpress.net/photo/nha-thong-minh/mipow-vaso-may-xong-tinh-dau-tu-bat-tat-3782044.html","vi","Mipow Vaso máy xông tinh dầu tự bật tắt","Điện tử gia dụng","Thiết bị sẽ tự bật và khuếch tán tinh dầu khi có nước và tự tắt khi hết nước.","Trải nghiệm nhanh Mipow Vaso Vaso là mẫu máy xông tinh dầu của Mỹ đang bán ở thị trường Việt Nam với giá 1,59 triệu đồng. Ưu điểm của sản phẩm, ngoài vỏ nhựa chất lượng cao, thiết kế thanh lịch, nó còn có thể tự động bật tắt và khuếch tán tinh dầu khi có nước. Người dùng có thể châm nước trực tiếp từ trên đỉnh mà không cần phải tháo các bộ phận ra như những thiết bị đang có trên thị trường. Vỏ máy được làm bằng nhựa PP, ABS chịu nhiệt lên đến 100 độ C, chống bám bẩn cũng như không bị ăn mòn khi sử dụng tinh dầu thiên nhiên. Ngoài chức năng là máy tinh dầu tỏa hương thông thường, Vaso còn được tích hợp loa nhỏ, tự phát được tiếng nước róc rách, tiếng chim hót hay các bản nhạc đơn giản. Bên cạnh đó, máy còn có đèn để thay thế cho đèn ngủ. Vaso có thể khuếch tán mùi hương tốt nhất cho một phòng có diện tích dưới 30 mét vuông. Thiết bị được trang bị một cảm biến giúp nhận biết trong lòng máy còn hoặc hết nước để tự động bật hoặc tắt, đảm bảo an toàn cho thiết bị. Người dùng có thể điều khiển máy dễ dàng với một nút nguồn là Mist, đây cũng là nút điều chỉnh các chế độ phun liên tục dung lượng 15 ml hay 25 ml. Nút Sound cho phép chỉnh âm lượng hay các âm thanh khác nhau. Mipow Vaso còn có thể sử dụng như một bình hoa để trang trí trong phòng. Điểm yếu của sản phẩm là có giá bán cao hơn so với các sản phẩm khuếch tán tinh dầu khác.","24-07-2018_13-34-00"
"https://sohoa.vnexpress.net/photo/dien-tu-gia-dung/may-lam-sach-va-massage-mat-anillo-co-sac-khong-day-3782060.html","vi","Máy làm sạch và massage mặt Anillo có sạc không dây","Điện tử gia dụng","Sản phẩm của thương hiệu Mipow (Mỹ), bán tại Việt Nam với với mức giá bán 2,5 triệu đồng.","Trên tay máy làm sạch và massage mặt Anillo Anillo có thiết kế khác biệt so với các mẫu máy làm sạch mặt hiện nay. Nó dạng hình cầu tròn lạ mắt. Thiết bị này có khả năng chống nước theo chuẩn IP67 và sử dụng động cơ tăng âm từ trường Pro-Sonic, kèm rung 3D, Anillo làm sạch hơn 6 lần so với rửa bằng tay. Với thiết kế dạng tròn và khá trơn, model này có thêm một khuyên tròn ở mặt sau giúp cầm chắc hơn cũng như dễ dàng treo lên sau khi sử dụng. Anillo khác với các sản phẩm thông thường ở khả năng sạc không dây với thời gian sạc đầy pin là 5 giờ. Theo nhà sản xuất, thời gian sử dụng sau mỗi lần sạc đầy khoảng 5 tuần với 3 lần sử dụng mỗi tuần. Đi kèm theo máy là ba đầu massage bằng silicon dành cho các loại da khác nhau, như da thường, nhạy cảm và một đầu dành cho chế độ thư giãn. Anillo có ba tính năng chính: Clean - làm sạch mặt cùng với sữa rửa mặt, Slim - làm mặt thon gọn hơn và Relax - giúp thư giãn và massage mặt. Các chế độ đều được cài đặt sẵn, máy sẽ tự tắt sau khi kết thúc quy trình.","24-07-2018_09-35-00"
"https://sohoa.vnexpress.net/photo/nha-thong-minh/bo-thiet-bi-dieu-khien-nha-thong-minh-gia-13-trieu-dong-3791788.html","vi","Bộ thiết bị điều khiển nhà thông minh giá 13 triệu đồng","Điện tử gia dụng","Xiaomi Smarthome Kit giá 1,3 triệu đồng tại Việt Nam, gồm 5 sản phẩm: thiết bị trung tâm, ổ cắm, cảm biến chuyển động, cảm biến gắn cửa và chuông.","Smarthome Kit cho nhà thông minh","14-08-2018_07-00-00"
"https://sohoa.vnexpress.net/photo/dien-tu-gia-dung/man-hinh-trong-suot-cho-ngoi-nha-thong-minh-3793601.html","vi","Màn hình trong suốt cho ngôi nhà thông minh","Điện tử gia dụng","Công nghệ cho phép người xem thông tin trên màn hình đồng thời có thể nhìn xuyên qua đó.","Màn hình trong suốt cho ngôi nhà thông minh","16-08-2018_23-26-00"
"https://sohoa.vnexpress.net/photo/nha-thong-minh/thiet-bi-canh-bao-khu-vuc-dinh-nuoc-3790075.html","vi","Thiết bị cảnh báo khu vực dính nước","Điện tử gia dụng","Cảm biến của thiết bị nhận biết khu vực bị dính nước để đưa ra thông báo tới smartphone của người dùng.","Thiết bị cảnh báo ngập thông minh","11-08-2018_22-21-00"
"https://sohoa.vnexpress.net/tin-tuc/dien-tu-gia-dung/lg-mang-tv-microled-toi-ifa-2018-3801839.html","vi","LG mang TV microLED tới IFA 2018","Điện tử gia dụng","Sản phẩm được trưng bày trong phòng kín và không được nhắc tới trong bất kỳ thông cáo báo chí nào trước đó.","Theo D igital Trends , chiếc TV sử dụng công nghệ microLED của LG có khả năng hiển thị màu sắc ấn tượng và rực rỡ. Sự xuất hiện khá ""lén lút"" này, được cho là một sự đáp trả dành cho đối thủ cạnh tranh chính của hãng, Samsung. Tại sự kiện CES 2018 diễn ra hồi đầu năm, Samsung đã ra mắt chiếc TV khổng lồ 146 inch, sở hữu công nghệ microLED, với tên gọi ""The Wall"". Sản phẩm nhắm tới khách hàng là người muốn trang trí rạp hát gia đình với một chiếc TV màn hình lớn. Tuy chưa thể tới tay khách hàng, công ty đã nhận được rất nhiều đơn đặt hàng cho sản phẩm này. Trong khi đó, LG không thể hiện bất kỳ điều gì chứng tỏ mình quan tâm tới công nghệ hiển thị microLED. Ít nhất là trong các thông tin công khai. Thay vào đó, dường như nhà sản xuất này đã âm thầm nghiên cứu và phát triển, để có thể mang một sản phẩm tương tự tới IFA. TV microLED của LG trưng bày trong phòng kín tại IFA 2018. Ảnh: Digital Trends MicroLED là công nghệ sử dụng đèn LED siêu nhỏ, có kích cỡ như điểm ảnh (pixel) cho màn hình hiển thị. Điều này khác hoàn toàn với công nghệ đang được áp dụng cho TV LED, khi sử dụng màn hình LCD cho màn hình và đèn LED đóng vai trò đèn nền. Với microLED, mỗi đèn LED siêu nhỏ tự phát ra ánh sáng riêng, giống như OLED. Trên thực tế, đèn micro LED nhỏ tới mức mỗi điểm ảnh trên màn hình LCD được sở hữu tới 3 đèn LED riêng để hiển thị và phối hợp giữa 3 màu cơ bản (đỏ, xanh lá và xanh lục). Điều này cho phép kiểm soát tốt hơn những màu sắc hiển thị trên TV. Do đó, TV sử dụng công nghệ microLED có chất lượng tương tự TV OLED, nhưng có độ sáng vượt xa. Thách thức trong việc tạo ra một TV microLED là các tấm nền microLED rất nhỏ. Công nghệ sản xuất chưa thể tạo ra các tấm nền có kích thước lớn, do đó để các TV hiện tại của Samsung và LG, thực chất là tập hợp của một nhóm các tấm nền microLED kích cỡ bằng chiếc iPad. Chúng được ghép lại với nhau để tạo ra một màn hình lớn. Do đó, nếu nhìn gần, người dùng sẽ nhìn thấy đường rìa của các tấm nền. Lúc này, màn hình sẽ trông không giống như TV mà dần có xu hướng giống một bảng chỉ dẫn thương mại. Dẫu vậy, công nghệ này đang trong giai đoạn phôi thai. Giới công nghệ kỳ vọng LG và Samsung sẽ tiếp tục theo đuổi và phát triển nó. LG âm thầm so chiêu với Samsung bằng TV microLED tại IFA TV microLED của LG tại IFA 2018. Triển lãm điện tử tiêu dùng lớn nhất châu Âu (IFA) năm 2018 diễn ra tại Berlin (Đức) từ ngày 31/8 đến 5/9. Đây là nơi trưng bày các sản phẩm về điện gia dụng, máy tính, điện thoại, thiết bị IoT. Nhiều sản phẩm trong số này có thể chỉ nằm ở dạng ý tưởng, mang tính trình diễn công nghệ thay vì bán ra thị trường. Bảo Nam","02-09-2018_21-14-00"
"https://sohoa.vnexpress.net/photo/dien-tu-gia-dung/thiet-bi-khu-mui-cho-giay-3795305.html","vi","Thiết bị khử mùi cho giày","Điện tử gia dụng","Shoe Deodorizer sử dụng công nghệ Nanoe X để hòa tan và loại bỏ các mùi khó chịu.","Thiết bị khử mùi hôi cho giày (theo GiGadgets )","21-08-2018_07-00-00"
"https://sohoa.vnexpress.net/photo/nha-thong-minh/giuong-thong-minh-biet-tu-gap-chan-3788910.html","vi","Giường thông minh biết tự gấp chăn","Điện tử gia dụng","Người dùng có thể cài đặt để tự điều chỉnh nhiệt độ khác nhau cho hai bên phần giường khi ngủ.","Giường thông minh biết tự gấp chăn (theo GIGadgets )","07-08-2018_19-00-00"
"https://sohoa.vnexpress.net/photo/nha-thong-minh/cach-hoat-dong-cua-vach-ke-duong-thong-minh-3780260.html","vi","Cách hoạt động của vạch kẻ đường thông minh","Điện tử gia dụng","Công nghệ của Direct Line giúp đưa ra cảnh báo bằng tín hiệu và màu sắc trong thời gian thực, giúp giảm tắc nghẽn và tai nạn giao thông.","Cách hoạt động của vạch kẻ đường thông minh (theo GiGadgets)","20-07-2018_07-00-00"
"https://sohoa.vnexpress.net/tin-tuc/dien-tu-gia-dung/loat-may-giat-say-phu-hop-mua-mua-bao-3786556.html","vi","Loạt máy giặt sấy phù hợp mùa mưa bão","Điện tử gia dụng","Dòng sản phẩm này có giá cao hơn máy giặt thường bởi có cả hai chức năng giặt và sấy.","Samsung AddWash WD85K5410OX/SV (16 triệu đồng) Máy giặt lồng ngang sử dụng động cơ Inverter tiết kiệm điện, truyền động bằng dây curoa với khối lượng giặt 8 kg, khối lượng sấy 6 kg. Tốc độ vòng quay khi sấy giặt lên tới 1.400 vòng/phút. Các tính năng nổi bật của thiết bị bao gồm chế độ giặt bong bóng (Eco Bubble), tính năng thêm đồ khi máy đang hoạt động (Add Wash), lồng giặt kim cương tăng độ bền và hiệu quả làm sạch của quần áo. LG FC1408D4W (15 triệu đồng) Máy giặt lồng ngang này của LG có khối lượng giặt 8 kg, khối lượng sấy 5 kg. Động cơ của thiết bị thuộc loại Inverter, với thiết kế dẫn động trực tiếp với tốc độ giặt sấy 1.400 vòng/phút. Máy có 14 chương trình giặt, tích hợp công nghệ 6 chuyển động (6 Motions), có khả năng thêm đồ khi đang giặt, kết nối với smartphone để chẩn đoán ""bệnh"", tính năng tự vệ sinh lồng giặt... Midea MFC90-D1401 (14 triệu đồng) Cũng thuộc dòng máy giặt cửa trước, sản phẩm của Midea có khối lượng giặt 9 kg, khối lượng sấy 5 kg. Máy sử dụng động cơ Inverter, truyền động bằng dây curoa, tốc độ vòng quay 1.400 vòng/phút. Các đặc điểm nổi bật bao gồm công nghệ giặt bằng sóng siêu âm giúp t iết kiệm bột giặt, c ông nghệ giặt bong bóng (Eco Bubble), công nghệ giặt nước nóng diệt khuẩn... Electrolux EWW12853 (13 triệu đồng) Máy có khối lượng giặt 8kg, khối lượng sấy 5kg. Sử dụng động cơ Inverter, tuy nhiên tốc độ quay của lồng giặt thấp hơn các sản phẩm cùng loại, với 1.200 vòng/phút. Các tính năng nổi bật gồm làm mới quần áo (Vapour Refresh), công nghệ Eco Inverter tiết kiệm điện năng, có thể thêm quần áo trong quá trình giặt. Bảo Nam","02-08-2018_15-00-00"
